Time	 FAIRTEN1	 FAIRTEN2	 ANCHTEN1	 CON2PX	 CON2PY	 CON2FZ	 
(s)	 (N)     	 (N)     	 (N)     	 (m)     	 (m)     	 (N)     	 
34.9	 613981	 1.1231e+06	 441759	 -426.94	 739.47	 -15769.1	 
34.925	 613789	 1.12338e+06	 441577	 -426.94	 739.47	 -15769	 
34.95	 613582	 1.12366e+06	 441400	 -426.94	 739.47	 -15768.9	 
34.975	 613386	 1.12394e+06	 441226	 -426.94	 739.47	 -15768.8	 
35	 613165	 1.12422e+06	 441056	 -426.94	 739.47	 -15768.7	 
35.025	 612947	 1.12448e+06	 440888	 -426.94	 739.47	 -15768.5	 
35.05	 612740	 1.12477e+06	 440721	 -426.94	 739.47	 -15768.4	 
35.075	 612524	 1.12503e+06	 440554	 -426.94	 739.47	 -15768.3	 
35.1	 612311	 1.12532e+06	 440387	 -426.94	 739.47	 -15768.2	 
35.125	 612097	 1.12558e+06	 440218	 -426.94	 739.47	 -15768.1	 
35.15	 611880	 1.12585e+06	 440048	 -426.94	 739.47	 -15768	 
35.175	 611679	 1.12612e+06	 439875	 -426.94	 739.47	 -15767.9	 
35.2	 611478	 1.12639e+06	 439700	 -426.94	 739.47	 -15767.7	 
35.225	 611291	 1.12666e+06	 439520	 -426.94	 739.47	 -15767.6	 
35.25	 611078	 1.12692e+06	 439337	 -426.94	 739.47	 -15767.5	 
35.275	 610911	 1.12718e+06	 439149	 -426.94	 739.47	 -15767.4	 
35.3	 610726	 1.12745e+06	 438958	 -426.94	 739.47	 -15767.3	 
35.325	 610553	 1.1277e+06	 438762	 -426.94	 739.47	 -15767.1	 
35.35	 610373	 1.12797e+06	 438563	 -426.94	 739.47	 -15767	 
35.375	 610215	 1.12822e+06	 438363	 -426.94	 739.47	 -15766.9	 
35.4	 610054	 1.12849e+06	 438160	 -426.94	 739.47	 -15766.8	 
35.425	 609899	 1.12874e+06	 437957	 -426.94	 739.47	 -15766.7	 
35.45	 609741	 1.129e+06	 437754	 -426.94	 739.47	 -15766.5	 
35.475	 609580	 1.12924e+06	 437553	 -426.94	 739.47	 -15766.4	 
35.5	 609431	 1.12951e+06	 437353	 -426.94	 739.47	 -15766.3	 
35.525	 609282	 1.12975e+06	 437157	 -426.94	 739.47	 -15766.2	 
35.55	 609125	 1.13001e+06	 436964	 -426.94	 739.47	 -15766.1	 
35.575	 608973	 1.13025e+06	 436775	 -426.94	 739.47	 -15765.9	 
35.6	 608797	 1.1305e+06	 436591	 -426.94	 739.47	 -15765.8	 
35.625	 608660	 1.13075e+06	 436412	 -426.94	 739.47	 -15765.7	 
35.65	 608486	 1.131e+06	 436238	 -426.94	 739.47	 -15765.6	 
35.675	 608323	 1.13124e+06	 436070	 -426.94	 739.47	 -15765.5	 
35.7	 608161	 1.1315e+06	 435907	 -426.94	 739.47	 -15765.3	 
35.725	 607999	 1.13174e+06	 435749	 -426.94	 739.47	 -15765.2	 
35.75	 607818	 1.13198e+06	 435596	 -426.94	 739.47	 -15765.1	 
35.775	 607649	 1.13222e+06	 435447	 -426.94	 739.47	 -15765	 
35.8	 607480	 1.13248e+06	 435302	 -426.94	 739.47	 -15764.8	 
35.825	 607306	 1.13272e+06	 435160	 -426.94	 739.47	 -15764.7	 
35.85	 607131	 1.13297e+06	 435021	 -426.94	 739.47	 -15764.6	 
35.875	 606964	 1.13321e+06	 434883	 -426.94	 739.47	 -15764.5	 
35.9	 606800	 1.13347e+06	 434746	 -426.94	 739.47	 -15764.3	 
35.925	 606633	 1.13371e+06	 434609	 -426.94	 739.47	 -15764.2	 
35.95	 606465	 1.13396e+06	 434473	 -426.94	 739.47	 -15764.1	 
35.975	 606311	 1.13421e+06	 434335	 -426.94	 739.47	 -15764	 
36	 606152	 1.13446e+06	 434197	 -426.94	 739.47	 -15763.9	 
36.025	 606012	 1.13472e+06	 434058	 -426.94	 739.47	 -15763.7	 
36.05	 605857	 1.13497e+06	 433917	 -426.94	 739.47	 -15763.6	 
36.075	 605716	 1.13523e+06	 433774	 -426.94	 739.47	 -15763.5	 
36.1	 605565	 1.13548e+06	 433630	 -426.94	 739.47	 -15763.4	 
36.125	 605456	 1.13575e+06	 433484	 -426.94	 739.47	 -15763.2	 
36.15	 605303	 1.136e+06	 433337	 -426.94	 739.47	 -15763.1	 
36.175	 605181	 1.13626e+06	 433188	 -426.94	 739.47	 -15763	 
36.2	 605059	 1.13653e+06	 433040	 -426.94	 739.47	 -15762.9	 
36.225	 604933	 1.13679e+06	 432891	 -426.94	 739.47	 -15762.8	 
36.25	 604806	 1.13705e+06	 432742	 -426.94	 739.47	 -15762.6	 
36.275	 604694	 1.13733e+06	 432594	 -426.94	 739.47	 -15762.5	 
36.3	 604555	 1.13758e+06	 432448	 -426.94	 739.47	 -15762.4	 
36.325	 604455	 1.13787e+06	 432303	 -426.94	 739.47	 -15762.3	 
36.35	 604311	 1.13813e+06	 432160	 -426.94	 739.47	 -15762.2	 
36.375	 604200	 1.13841e+06	 432019	 -426.94	 739.47	 -15762	 
36.4	 604065	 1.13868e+06	 431880	 -426.94	 739.47	 -15761.9	 
36.425	 603954	 1.13897e+06	 431744	 -426.94	 739.47	 -15761.8	 
36.45	 603801	 1.13923e+06	 431610	 -426.94	 739.47	 -15761.7	 
36.475	 603690	 1.13952e+06	 431479	 -426.94	 739.47	 -15761.5	 
36.5	 603535	 1.13978e+06	 431350	 -426.94	 739.47	 -15761.4	 
36.525	 603419	 1.14008e+06	 431224	 -426.94	 739.47	 -15761.3	 
36.55	 603276	 1.14035e+06	 431099	 -426.94	 739.47	 -15761.2	 
36.575	 603138	 1.14063e+06	 430976	 -426.94	 739.47	 -15761.1	 
36.6	 602987	 1.1409e+06	 430854	 -426.94	 739.47	 -15760.9	 
36.625	 602862	 1.1412e+06	 430732	 -426.94	 739.47	 -15760.8	 
36.65	 602707	 1.14146e+06	 430611	 -426.94	 739.47	 -15760.7	 
36.675	 602580	 1.14175e+06	 430489	 -426.94	 739.47	 -15760.6	 
36.7	 602432	 1.14203e+06	 430367	 -426.94	 739.47	 -15760.4	 
36.725	 602301	 1.14232e+06	 430244	 -426.94	 739.47	 -15760.3	 
36.75	 602146	 1.14259e+06	 430119	 -426.94	 739.47	 -15760.2	 
36.775	 602032	 1.14289e+06	 429993	 -426.94	 739.47	 -15760.1	 
36.8	 601882	 1.14316e+06	 429865	 -426.94	 739.47	 -15760	 
36.825	 601756	 1.14345e+06	 429734	 -426.94	 739.47	 -15759.8	 
36.85	 601616	 1.14373e+06	 429602	 -426.94	 739.47	 -15759.7	 
36.875	 601494	 1.14402e+06	 429467	 -426.94	 739.47	 -15759.6	 
36.9	 601363	 1.14431e+06	 429330	 -426.94	 739.47	 -15759.5	 
36.925	 601240	 1.14459e+06	 429192	 -426.94	 739.47	 -15759.3	 
36.95	 601104	 1.14488e+06	 429051	 -426.94	 739.47	 -15759.2	 
36.975	 600997	 1.14517e+06	 428910	 -426.94	 739.47	 -15759.1	 
37	 600865	 1.14546e+06	 428767	 -426.94	 739.47	 -15759	 
37.025	 600753	 1.14574e+06	 428624	 -426.94	 739.47	 -15758.8	 
37.05	 600613	 1.14602e+06	 428481	 -426.94	 739.47	 -15758.7	 
37.075	 600507	 1.14631e+06	 428338	 -426.94	 739.47	 -15758.6	 
37.1	 600374	 1.1466e+06	 428195	 -426.94	 739.47	 -15758.4	 
37.125	 600255	 1.14687e+06	 428052	 -426.94	 739.47	 -15758.3	 
37.15	 600124	 1.14716e+06	 427910	 -426.94	 739.47	 -15758.2	 
37.175	 600013	 1.14744e+06	 427769	 -426.94	 739.47	 -15758.1	 
37.2	 599876	 1.14773e+06	 427630	 -426.94	 739.47	 -15757.9	 
37.225	 599761	 1.148e+06	 427491	 -426.94	 739.47	 -15757.8	 
37.25	 599611	 1.14828e+06	 427355	 -426.94	 739.47	 -15757.7	 
37.275	 599508	 1.14856e+06	 427221	 -426.94	 739.47	 -15757.6	 
37.3	 599352	 1.14883e+06	 427088	 -426.94	 739.47	 -15757.4	 
37.325	 599238	 1.1491e+06	 426957	 -426.94	 739.47	 -15757.3	 
37.35	 599093	 1.14938e+06	 426827	 -426.94	 739.47	 -15757.2	 
37.375	 598974	 1.14964e+06	 426698	 -426.94	 739.47	 -15757	 
37.4	 598826	 1.14992e+06	 426569	 -426.94	 739.47	 -15756.9	 
37.425	 598708	 1.15019e+06	 426441	 -426.94	 739.47	 -15756.8	 
37.45	 598560	 1.15046e+06	 426314	 -426.94	 739.47	 -15756.7	 
37.475	 598443	 1.15072e+06	 426187	 -426.94	 739.47	 -15756.5	 
37.5	 598288	 1.15099e+06	 426061	 -426.94	 739.47	 -15756.4	 
37.525	 598186	 1.15127e+06	 425935	 -426.94	 739.47	 -15756.3	 
37.55	 598037	 1.15153e+06	 425809	 -426.94	 739.47	 -15756.1	 
37.575	 597922	 1.1518e+06	 425682	 -426.94	 739.47	 -15756	 
37.6	 597772	 1.15206e+06	 425556	 -426.94	 739.47	 -15755.9	 
37.625	 597668	 1.15233e+06	 425429	 -426.94	 739.47	 -15755.8	 
37.65	 597530	 1.1526e+06	 425302	 -426.94	 739.47	 -15755.6	 
37.675	 597424	 1.15286e+06	 425175	 -426.94	 739.47	 -15755.5	 
37.7	 597288	 1.15313e+06	 425047	 -426.94	 739.47	 -15755.4	 
37.725	 597177	 1.15339e+06	 424920	 -426.94	 739.47	 -15755.2	 
37.75	 597049	 1.15366e+06	 424792	 -426.94	 739.47	 -15755.1	 
37.775	 596943	 1.15392e+06	 424665	 -426.94	 739.47	 -15755	 
37.8	 596817	 1.15419e+06	 424538	 -426.94	 739.47	 -15754.8	 
37.825	 596721	 1.15445e+06	 424411	 -426.94	 739.47	 -15754.7	 
37.85	 596582	 1.15471e+06	 424285	 -426.94	 739.47	 -15754.6	 
37.875	 596491	 1.15498e+06	 424160	 -426.94	 739.47	 -15754.5	 
37.9	 596363	 1.15525e+06	 424035	 -426.94	 739.47	 -15754.3	 
37.925	 596266	 1.15552e+06	 423911	 -426.94	 739.47	 -15754.2	 
37.95	 596122	 1.15577e+06	 423788	 -426.94	 739.47	 -15754.1	 
37.975	 596037	 1.15605e+06	 423667	 -426.94	 739.47	 -15753.9	 
38	 595910	 1.15631e+06	 423547	 -426.94	 739.47	 -15753.8	 
38.025	 595814	 1.15659e+06	 423428	 -426.94	 739.47	 -15753.7	 
38.05	 595675	 1.15685e+06	 423310	 -426.94	 739.47	 -15753.5	 
38.075	 595578	 1.15712e+06	 423194	 -426.94	 739.47	 -15753.4	 
38.1	 595455	 1.1574e+06	 423079	 -426.94	 739.47	 -15753.3	 
38.125	 595350	 1.15767e+06	 422966	 -426.94	 739.47	 -15753.1	 
38.15	 595226	 1.15795e+06	 422854	 -426.94	 739.47	 -15753	 
38.175	 595131	 1.15823e+06	 422743	 -426.94	 739.47	 -15752.9	 
38.2	 595000	 1.1585e+06	 422633	 -426.94	 739.47	 -15752.8	 
38.225	 594895	 1.15878e+06	 422524	 -426.94	 739.47	 -15752.6	 
38.25	 594770	 1.15906e+06	 422414	 -426.94	 739.47	 -15752.5	 
38.275	 594669	 1.15934e+06	 422305	 -426.94	 739.47	 -15752.4	 
38.3	 594536	 1.15961e+06	 422196	 -426.94	 739.47	 -15752.2	 
38.325	 594447	 1.15991e+06	 422088	 -426.94	 739.47	 -15752.1	 
38.35	 594321	 1.16019e+06	 421979	 -426.94	 739.47	 -15752	 
38.375	 594227	 1.16048e+06	 421869	 -426.94	 739.47	 -15751.8	 
38.4	 594100	 1.16076e+06	 421760	 -426.94	 739.47	 -15751.7	 
38.425	 593998	 1.16105e+06	 421651	 -426.94	 739.47	 -15751.6	 
38.45	 593886	 1.16134e+06	 421541	 -426.94	 739.47	 -15751.4	 
38.475	 593790	 1.16163e+06	 421432	 -426.94	 739.47	 -15751.3	 
38.5	 593666	 1.16191e+06	 421322	 -426.94	 739.47	 -15751.2	 
38.525	 593575	 1.16221e+06	 421211	 -426.94	 739.47	 -15751	 
38.55	 593452	 1.1625e+06	 421100	 -426.94	 739.47	 -15750.9	 
38.575	 593364	 1.1628e+06	 420988	 -426.94	 739.47	 -15750.8	 
38.6	 593240	 1.16309e+06	 420875	 -426.94	 739.47	 -15750.6	 
38.625	 593161	 1.16341e+06	 420763	 -426.94	 739.47	 -15750.5	 
38.65	 593033	 1.16369e+06	 420651	 -426.94	 739.47	 -15750.4	 
38.675	 592944	 1.164e+06	 420539	 -426.94	 739.47	 -15750.2	 
38.7	 592831	 1.1643e+06	 420428	 -426.94	 739.47	 -15750.1	 
38.725	 592743	 1.16461e+06	 420317	 -426.94	 739.47	 -15750	 
38.75	 592615	 1.1649e+06	 420207	 -426.94	 739.47	 -15749.8	 
38.775	 592533	 1.16521e+06	 420097	 -426.94	 739.47	 -15749.7	 
38.8	 592410	 1.16551e+06	 419986	 -426.94	 739.47	 -15749.6	 
38.825	 592315	 1.16581e+06	 419876	 -426.94	 739.47	 -15749.4	 
38.85	 592198	 1.16612e+06	 419765	 -426.94	 739.47	 -15749.3	 
38.875	 592110	 1.16643e+06	 419655	 -426.94	 739.47	 -15749.1	 
38.9	 591987	 1.16673e+06	 419545	 -426.94	 739.47	 -15749	 
38.925	 591899	 1.16704e+06	 419435	 -426.94	 739.47	 -15748.9	 
38.95	 591765	 1.16733e+06	 419326	 -426.94	 739.47	 -15748.7	 
38.975	 591690	 1.16765e+06	 419217	 -426.94	 739.47	 -15748.6	 
39	 591561	 1.16795e+06	 419109	 -426.94	 739.47	 -15748.5	 
39.025	 591471	 1.16825e+06	 419001	 -426.94	 739.47	 -15748.3	 
39.05	 591354	 1.16856e+06	 418893	 -426.94	 739.47	 -15748.2	 
39.075	 591260	 1.16886e+06	 418785	 -426.94	 739.47	 -15748.1	 
39.1	 591135	 1.16916e+06	 418677	 -426.94	 739.47	 -15747.9	 
39.125	 591048	 1.16946e+06	 418568	 -426.94	 739.47	 -15747.8	 
39.15	 590924	 1.16976e+06	 418459	 -426.94	 739.47	 -15747.6	 
39.175	 590847	 1.17007e+06	 418350	 -426.94	 739.47	 -15747.5	 
39.2	 590718	 1.17037e+06	 418241	 -426.94	 739.47	 -15747.4	 
39.225	 590632	 1.17066e+06	 418132	 -426.94	 739.47	 -15747.2	 
39.25	 590509	 1.17097e+06	 418023	 -426.94	 739.47	 -15747.1	 
39.275	 590436	 1.17127e+06	 417915	 -426.94	 739.47	 -15746.9	 
39.3	 590307	 1.17156e+06	 417806	 -426.94	 739.47	 -15746.8	 
39.325	 590226	 1.17185e+06	 417698	 -426.94	 739.47	 -15746.7	 
39.35	 590105	 1.17216e+06	 417590	 -426.94	 739.47	 -15746.5	 
39.375	 590034	 1.17245e+06	 417482	 -426.94	 739.47	 -15746.4	 
39.4	 589908	 1.17275e+06	 417374	 -426.94	 739.47	 -15746.2	 
39.425	 589829	 1.17303e+06	 417266	 -426.94	 739.47	 -15746.1	 
39.45	 589719	 1.17334e+06	 417159	 -426.94	 739.47	 -15746	 
39.475	 589636	 1.17362e+06	 417051	 -426.94	 739.47	 -15745.8	 
39.5	 589508	 1.17391e+06	 416944	 -426.94	 739.47	 -15745.7	 
39.525	 589447	 1.1742e+06	 416838	 -426.94	 739.47	 -15745.5	 
39.55	 589324	 1.17449e+06	 416733	 -426.94	 739.47	 -15745.4	 
39.575	 589240	 1.17477e+06	 416629	 -426.94	 739.47	 -15745.2	 
39.6	 589137	 1.17507e+06	 416525	 -426.94	 739.47	 -15745.1	 
39.625	 589059	 1.17535e+06	 416422	 -426.94	 739.47	 -15745	 
39.65	 588932	 1.17563e+06	 416321	 -426.94	 739.47	 -15744.8	 
39.675	 588866	 1.17592e+06	 416220	 -426.94	 739.47	 -15744.7	 
39.7	 588751	 1.17621e+06	 416120	 -426.94	 739.47	 -15744.5	 
39.725	 588679	 1.17649e+06	 416022	 -426.94	 739.47	 -15744.4	 
39.75	 588556	 1.17677e+06	 415923	 -426.94	 739.47	 -15744.2	 
39.775	 588490	 1.17706e+06	 415826	 -426.94	 739.47	 -15744.1	 
39.8	 588369	 1.17733e+06	 415729	 -426.94	 739.47	 -15743.9	 
39.825	 588304	 1.17762e+06	 415632	 -426.94	 739.47	 -15743.8	 
39.85	 588182	 1.1779e+06	 415536	 -426.94	 739.47	 -15743.6	 
39.875	 588112	 1.17818e+06	 415441	 -426.94	 739.47	 -15743.5	 
39.9	 587995	 1.17846e+06	 415346	 -426.94	 739.47	 -15743.4	 
39.925	 587928	 1.17875e+06	 415252	 -426.94	 739.47	 -15743.2	 
39.95	 587822	 1.17903e+06	 415159	 -426.94	 739.47	 -15743.1	 
39.975	 587749	 1.17932e+06	 415066	 -426.94	 739.47	 -15742.9	 
40	 587625	 1.17959e+06	 414973	 -426.94	 739.47	 -15742.8	 
40.025	 587574	 1.17988e+06	 414881	 -426.94	 739.47	 -15742.6	 
40.05	 587449	 1.18015e+06	 414789	 -426.94	 739.47	 -15742.5	 
40.075	 587391	 1.18045e+06	 414697	 -426.94	 739.47	 -15742.3	 
40.1	 587280	 1.18073e+06	 414606	 -426.94	 739.47	 -15742.2	 
40.125	 587208	 1.18101e+06	 414514	 -426.94	 739.47	 -15742	 
40.15	 587105	 1.1813e+06	 414422	 -426.94	 739.47	 -15741.9	 
40.175	 587043	 1.18159e+06	 414330	 -426.94	 739.47	 -15741.7	 
40.2	 586926	 1.18187e+06	 414239	 -426.94	 739.47	 -15741.6	 
40.225	 586862	 1.18216e+06	 414147	 -426.94	 739.47	 -15741.5	 
40.25	 586759	 1.18245e+06	 414057	 -426.94	 739.47	 -15741.3	 
40.275	 586692	 1.18274e+06	 413966	 -426.94	 739.47	 -15741.2	 
40.3	 586589	 1.18303e+06	 413876	 -426.94	 739.47	 -15741	 
40.325	 586522	 1.18333e+06	 413786	 -426.94	 739.47	 -15740.9	 
40.35	 586411	 1.18361e+06	 413696	 -426.94	 739.47	 -15740.7	 
40.375	 586356	 1.18392e+06	 413606	 -426.94	 739.47	 -15740.6	 
40.4	 586242	 1.18421e+06	 413516	 -426.94	 739.47	 -15740.4	 
40.425	 586177	 1.18451e+06	 413426	 -426.94	 739.47	 -15740.3	 
40.45	 586069	 1.1848e+06	 413336	 -426.94	 739.47	 -15740.1	 
40.475	 586013	 1.18512e+06	 413236	 -426.94	 739.47	 -15740	 
40.5	 585888	 1.1854e+06	 413034	 -426.94	 739.47	 -15739.8	 
40.525	 585833	 1.18572e+06	 412576	 -426.94	 739.47	 -15739.7	 
40.55	 585690	 1.18601e+06	 411856	 -426.94	 739.47	 -15739.5	 
40.575	 585527	 1.18632e+06	 411052	 -426.94	 739.47	 -15739.4	 
40.6	 585190	 1.18662e+06	 410358	 -426.94	 739.47	 -15739.2	 
40.625	 584758	 1.18693e+06	 409859	 -426.94	 739.47	 -15739.1	 
40.65	 584149	 1.18722e+06	 409541	 -426.94	 739.47	 -15738.9	 
40.675	 583587	 1.18754e+06	 409347	 -426.94	 739.47	 -15738.8	 
40.7	 583023	 1.18784e+06	 409225	 -426.94	 739.47	 -15738.6	 
40.725	 582606	 1.18815e+06	 409137	 -426.94	 739.47	 -15738.5	 
40.75	 582284	 1.18846e+06	 409064	 -426.94	 739.47	 -15738.3	 
40.775	 582079	 1.18877e+06	 408996	 -426.94	 739.47	 -15738.2	 
40.8	 581893	 1.18908e+06	 408927	 -426.94	 739.47	 -15738	 
40.825	 581745	 1.18939e+06	 408854	 -426.94	 739.47	 -15737.9	 
40.85	 581547	 1.1897e+06	 408774	 -426.94	 739.47	 -15737.7	 
40.875	 581355	 1.19002e+06	 408679	 -426.94	 739.47	 -15737.6	 
40.9	 581049	 1.19032e+06	 408562	 -426.94	 739.47	 -15737.4	 
40.925	 580744	 1.19063e+06	 408413	 -426.94	 739.47	 -15737.2	 
40.95	 580364	 1.19094e+06	 408222	 -426.94	 739.47	 -15737.1	 
40.975	 580019	 1.19126e+06	 407987	 -426.94	 739.47	 -15736.9	 
41	 579647	 1.19157e+06	 407708	 -426.94	 739.47	 -15736.8	 
41.025	 579369	 1.19189e+06	 407393	 -426.94	 739.47	 -15736.6	 
41.05	 579071	 1.19219e+06	 407059	 -426.94	 739.47	 -15736.5	 
41.075	 578896	 1.1925e+06	 406721	 -426.94	 739.47	 -15736.3	 
41.1	 578732	 1.19282e+06	 406395	 -426.94	 739.47	 -15736.2	 
41.125	 578643	 1.19313e+06	 406095	 -426.94	 739.47	 -15736	 
41.15	 578539	 1.19343e+06	 405825	 -426.94	 739.47	 -15735.8	 
41.175	 578520	 1.19374e+06	 405584	 -426.94	 739.47	 -15735.7	 
41.2	 578468	 1.19406e+06	 405365	 -426.94	 739.47	 -15735.5	 
41.225	 578451	 1.19436e+06	 405160	 -426.94	 739.47	 -15735.4	 
41.25	 578375	 1.19467e+06	 404958	 -426.94	 739.47	 -15735.2	 
41.275	 578348	 1.19497e+06	 404753	 -426.94	 739.47	 -15735.1	 
41.3	 578240	 1.19528e+06	 404539	 -426.94	 739.47	 -15734.9	 
41.325	 578169	 1.19558e+06	 404319	 -426.94	 739.47	 -15734.5	 
41.35	 578024	 1.1959e+06	 404095	 -426.94	 739.47	 -15732.6	 
41.375	 577874	 1.19618e+06	 403876	 -426.94	 739.47	 -15729	 
41.4	 577681	 1.1965e+06	 403669	 -426.94	 739.47	 -15723.4	 
41.425	 577507	 1.19679e+06	 403482	 -426.94	 739.47	 -15715.4	 
41.45	 577280	 1.1971e+06	 403321	 -426.94	 739.47	 -15704.7	 
41.475	 577090	 1.19739e+06	 403189	 -426.94	 739.47	 -15691.3	 
41.5	 576850	 1.19769e+06	 403087	 -426.94	 739.47	 -15674.8	 
41.525	 576674	 1.19799e+06	 403012	 -426.94	 739.47	 -15655	 
41.55	 576445	 1.19828e+06	 402961	 -426.94	 739.47	 -15631.9	 
41.575	 576294	 1.19858e+06	 402928	 -426.94	 739.47	 -15605.1	 
41.6	 576098	 1.19887e+06	 402905	 -426.94	 739.47	 -15574.7	 
41.625	 575952	 1.19915e+06	 402887	 -426.94	 739.47	 -15540.6	 
41.65	 575763	 1.19944e+06	 402868	 -426.94	 739.47	 -15502.6	 
41.675	 575636	 1.19972e+06	 402840	 -426.94	 739.47	 -15460.7	 
41.7	 575461	 1.2e+06	 402801	 -426.94	 739.47	 -15415	 
41.725	 575335	 1.20026e+06	 402748	 -426.94	 739.47	 -15365.4	 
41.75	 575175	 1.20053e+06	 402678	 -426.94	 739.47	 -15312	 
41.775	 575068	 1.20078e+06	 402592	 -426.94	 739.47	 -15255	 
41.8	 574918	 1.20103e+06	 402492	 -426.94	 739.47	 -15194.2	 
41.825	 574837	 1.20127e+06	 402380	 -426.94	 739.47	 -15130	 
41.85	 574735	 1.20152e+06	 402259	 -426.94	 739.47	 -15062.4	 
41.875	 574685	 1.20174e+06	 402132	 -426.94	 739.47	 -14991.6	 
41.9	 574609	 1.20198e+06	 402003	 -426.94	 739.47	 -14917.7	 
41.925	 574591	 1.20219e+06	 401875	 -426.94	 739.47	 -14841	 
41.95	 574547	 1.20241e+06	 401750	 -426.94	 739.47	 -14761.7	 
41.975	 574571	 1.20263e+06	 401628	 -426.94	 739.47	 -14679.9	 
42	 574530	 1.20284e+06	 401511	 -426.94	 739.47	 -14595.9	 
42.025	 574560	 1.20305e+06	 401400	 -426.94	 739.47	 -14510	 
42.05	 574528	 1.20326e+06	 401293	 -426.94	 739.47	 -14422.3	 
42.075	 574544	 1.20346e+06	 401193	 -426.94	 739.47	 -14333.1	 
42.1	 574504	 1.20367e+06	 401098	 -426.94	 739.47	 -14242.6	 
42.125	 574494	 1.20387e+06	 401009	 -426.94	 739.47	 -14151.1	 
42.15	 574431	 1.20408e+06	 400928	 -426.94	 739.47	 -14058.8	 
42.175	 574411	 1.20429e+06	 400856	 -426.94	 739.47	 -13966	 
42.2	 574310	 1.20448e+06	 400793	 -426.94	 739.47	 -13872.8	 
42.225	 574264	 1.2047e+06	 400740	 -426.94	 739.47	 -13779.4	 
42.25	 574150	 1.2049e+06	 400698	 -426.94	 739.47	 -13686.1	 
42.275	 574083	 1.20511e+06	 400666	 -426.94	 739.47	 -13593	 
42.3	 573953	 1.20531e+06	 400645	 -426.94	 739.47	 -13500.3	 
42.325	 573885	 1.20553e+06	 400632	 -426.94	 739.47	 -13408.1	 
42.35	 573752	 1.20573e+06	 400628	 -426.94	 739.47	 -13316.7	 
42.375	 573673	 1.20595e+06	 400628	 -426.94	 739.47	 -13226.1	 
42.4	 573546	 1.20616e+06	 400631	 -426.94	 739.47	 -13136.4	 
42.425	 573474	 1.20638e+06	 400633	 -426.94	 739.47	 -13047.7	 
42.45	 573337	 1.20658e+06	 400633	 -426.94	 739.47	 -12960.1	 
42.475	 573273	 1.20681e+06	 400628	 -426.94	 739.47	 -12873.7	 
42.5	 573156	 1.20701e+06	 400616	 -426.94	 739.47	 -12788.4	 
42.525	 573103	 1.20724e+06	 400594	 -426.94	 739.47	 -12704.4	 
42.55	 573004	 1.20746e+06	 400563	 -426.94	 739.47	 -12621.7	 
42.575	 572942	 1.20766e+06	 400520	 -426.94	 739.47	 -12540.1	 
42.6	 572851	 1.20788e+06	 400467	 -426.94	 739.47	 -12459.8	 
42.625	 572825	 1.2081e+06	 400404	 -426.94	 739.47	 -12380.7	 
42.65	 572746	 1.20831e+06	 400332	 -426.94	 739.47	 -12302.7	 
42.675	 572725	 1.20853e+06	 400252	 -426.94	 739.47	 -12225.9	 
42.7	 572657	 1.20874e+06	 400166	 -426.94	 739.47	 -12150	 
42.725	 572655	 1.20896e+06	 400074	 -426.94	 739.47	 -12075.2	 
42.75	 572596	 1.20917e+06	 399978	 -426.94	 739.47	 -12001.2	 
42.775	 572589	 1.20939e+06	 399879	 -426.94	 739.47	 -11928.1	 
42.8	 572534	 1.20959e+06	 399779	 -426.94	 739.47	 -11855.6	 
42.825	 572534	 1.20982e+06	 399679	 -426.94	 739.47	 -11783.9	 
42.85	 572472	 1.21003e+06	 399579	 -426.94	 739.47	 -11712.6	 
42.875	 572456	 1.21025e+06	 399480	 -426.94	 739.47	 -11641.8	 
42.9	 572388	 1.21047e+06	 399384	 -426.94	 739.47	 -11571.4	 
42.925	 572352	 1.21069e+06	 399291	 -426.94	 739.47	 -11501.3	 
42.95	 572265	 1.21092e+06	 399201	 -426.94	 739.47	 -11431.4	 
42.975	 572217	 1.21114e+06	 399115	 -426.94	 739.47	 -11361.5	 
43	 572108	 1.21137e+06	 399033	 -426.94	 739.47	 -11291.7	 
43.025	 572048	 1.2116e+06	 398956	 -426.94	 739.47	 -11221.8	 
43.05	 571923	 1.21183e+06	 398882	 -426.94	 739.47	 -11151.9	 
43.075	 571832	 1.21205e+06	 398812	 -426.94	 739.47	 -11081.7	 
43.1	 571698	 1.21229e+06	 398746	 -426.94	 739.47	 -11011.3	 
43.125	 571614	 1.21253e+06	 398681	 -426.94	 739.47	 -10940.6	 
43.15	 571460	 1.21276e+06	 398618	 -426.94	 739.47	 -10869.6	 
43.175	 571373	 1.213e+06	 398554	 -426.94	 739.47	 -10798.2	 
43.2	 571208	 1.21323e+06	 398489	 -426.94	 739.47	 -10726.4	 
43.225	 571119	 1.21348e+06	 398422	 -426.94	 739.47	 -10654.2	 
43.25	 570961	 1.21372e+06	 398351	 -426.94	 739.47	 -10581.6	 
43.275	 570878	 1.21396e+06	 398274	 -426.94	 739.47	 -10508.6	 
43.3	 570717	 1.21419e+06	 398193	 -426.94	 739.47	 -10435.1	 
43.325	 570630	 1.21443e+06	 398104	 -426.94	 739.47	 -10361.3	 
43.35	 570497	 1.21468e+06	 398009	 -426.94	 739.47	 -10287	 
43.375	 570408	 1.2149e+06	 397907	 -426.94	 739.47	 -10212.4	 
43.4	 570281	 1.21515e+06	 397798	 -426.94	 739.47	 -10137.5	 
